period_start,period_end,province,area,coffee_type,avg_price_vnd_per_kg,observed_price_vnd_per_kg,price_observations,price_fill_method,avg_temperature_c,avg_humidity_percent,total_rainfall_mm,avg_soil_moisture_0_7cm,dominant_soil_type,soil_score,soil_data_confidence
2022-11-21,2022-11-27,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,39100,39100.0,1,observed,20.843,90.286,41.2,0.488,Dat do vang tren bazan,4,low
2022-11-28,2022-12-04,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,40250,40250.0,2,observed,20.9,83.143,16.8,0.429,Dat do vang tren bazan,4,low
2022-12-05,2022-12-11,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,40333,40333.333333333336,3,observed,20.771,84.0,8.6,0.443,Dat do vang tren bazan,4,low
2022-12-12,2022-12-18,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,40243,40242.857142857145,7,observed,19.3,80.0,0.8,0.375,Dat do vang tren bazan,4,low
2022-12-19,2022-12-25,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,40100,,0,province_proxy,18.429,77.429,0.4,0.316,Dat do vang tren bazan,4,low
2022-12-26,2023-01-01,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,40100,40100.0,2,observed,18.371,76.286,3.2,0.286,Dat do vang tren bazan,4,low
2023-01-02,2023-01-08,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,39100,39100.0,2,observed,20.029,82.714,64.4,0.41,Dat do vang tren bazan,4,low
2023-01-09,2023-01-15,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,39389,39388.88888888889,9,observed,20.329,85.857,24.0,0.463,Dat do vang tren bazan,4,low
2023-01-16,2023-01-22,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,40367,40366.666666666664,3,observed,19.957,78.714,1.2,0.367,Dat do vang tren bazan,4,low
2023-01-23,2023-01-29,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,41133,,0,interpolated_area,19.871,74.429,2.9,0.313,Dat do vang tren bazan,4,low
2023-01-30,2023-02-05,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,41900,41900.0,2,observed,20.729,76.0,12.0,0.339,Dat do vang tren bazan,4,low
2023-02-06,2023-02-12,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,43225,43225.0,4,observed,21.371,72.0,3.5,0.295,Dat do vang tren bazan,4,low
2023-02-13,2023-02-19,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,43883,43883.333333333336,6,observed,21.071,73.429,12.6,0.314,Dat do vang tren bazan,4,low
2023-02-20,2023-02-26,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,45850,45850.0,2,observed,19.657,72.714,5.2,0.363,Dat do vang tren bazan,4,low
2023-02-27,2023-03-05,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,46967,46966.666666666664,3,observed,20.729,69.0,0.7,0.289,Dat do vang tren bazan,4,low
2023-03-06,2023-03-12,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,47517,47516.666666666664,6,observed,20.071,64.571,0.0,0.264,Dat do vang tren bazan,4,low
2023-03-13,2023-03-19,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,46840,46840.0,5,observed,22.243,65.714,0.0,0.254,Dat do vang tren bazan,4,low
2023-03-20,2023-03-26,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,46700,46700.0,1,observed,23.914,71.0,1.7,0.261,Dat do vang tren bazan,4,low
2023-03-27,2023-04-02,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,48100,48100.0,3,observed,23.6,70.286,1.1,0.273,Dat do vang tren bazan,4,low
2023-04-03,2023-04-09,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,48600,48600.0,1,observed,23.543,74.143,5.6,0.316,Dat do vang tren bazan,4,low
2023-04-10,2023-04-16,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,49812,49812.5,8,observed,24.029,77.429,16.1,0.296,Dat do vang tren bazan,4,low
2023-04-17,2023-04-23,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,50267,50266.666666666664,3,observed,24.4,75.857,3.5,0.338,Dat do vang tren bazan,4,low
2023-04-24,2023-04-30,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,51200,51200.0,1,observed,24.029,69.857,12.7,0.307,Dat do vang tren bazan,4,low
2023-05-01,2023-05-07,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,54400,54400.0,3,observed,24.6,74.0,17.0,0.307,Dat do vang tren bazan,4,low
2023-05-08,2023-05-14,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,53643,53642.857142857145,7,observed,22.914,86.714,57.9,0.429,Dat do vang tren bazan,4,low
2023-05-15,2023-05-21,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,56175,56175.0,4,observed,23.214,84.571,41.5,0.42,Dat do vang tren bazan,4,low
2023-05-22,2023-05-28,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,60600,60600.0,2,observed,22.743,84.429,57.9,0.438,Dat do vang tren bazan,4,low
2023-05-29,2023-06-04,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,60100,60100.0,1,observed,23.2,85.429,33.5,0.448,Dat do vang tren bazan,4,low
2023-06-05,2023-06-11,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,62500,62500.0,4,observed,22.929,83.571,22.7,0.432,Dat do vang tren bazan,4,low
2023-06-12,2023-06-18,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,64180,64180.0,5,observed,22.857,84.286,53.1,0.402,Dat do vang tren bazan,4,low
2023-06-19,2023-06-25,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,66050,66050.0,2,observed,22.857,84.286,37.6,0.433,Dat do vang tren bazan,4,low
2023-06-26,2023-07-02,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,65100,65100.0,3,observed,22.671,85.571,65.5,0.47,Dat do vang tren bazan,4,low
2023-07-03,2023-07-09,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,64500,64500.0,3,observed,22.229,86.0,28.5,0.455,Dat do vang tren bazan,4,low
2023-07-10,2023-07-16,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,65150,65150.0,8,observed,22.371,86.143,37.1,0.466,Dat do vang tren bazan,4,low
2023-07-17,2023-07-23,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,65100,65100.0,1,observed,22.386,88.0,88.5,0.483,Dat do vang tren bazan,4,low
2023-07-24,2023-07-30,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,67000,67000.0,1,observed,22.314,88.571,92.2,0.494,Dat do vang tren bazan,4,low
2023-07-31,2023-08-06,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,66467,66466.66666666667,3,observed,22.529,86.714,18.3,0.468,Dat do vang tren bazan,4,low
2023-08-07,2023-08-13,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,66900,66900.0,4,observed,23.571,82.429,6.8,0.369,Dat do vang tren bazan,4,low
2023-08-14,2023-08-20,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,65340,65340.0,5,observed,22.743,86.143,52.9,0.437,Dat do vang tren bazan,4,low
2023-08-21,2023-08-27,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,64050,64050.0,2,observed,23.214,83.0,25.4,0.384,Dat do vang tren bazan,4,low
2023-08-28,2023-09-03,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,65267,65266.666666666664,3,observed,22.786,86.714,56.9,0.462,Dat do vang tren bazan,4,low
2023-09-04,2023-09-10,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,64767,64766.666666666664,3,observed,22.586,88.286,51.5,0.492,Dat do vang tren bazan,4,low
2023-09-11,2023-09-17,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,65350,65350.0,6,observed,22.071,86.571,25.6,0.47,Dat do vang tren bazan,4,low
2023-09-18,2023-09-24,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,67000,67000.0,2,observed,21.914,88.0,42.3,0.474,Dat do vang tren bazan,4,low
2023-09-25,2023-10-01,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,65975,65975.0,4,observed,22.071,87.0,49.5,0.487,Dat do vang tren bazan,4,low
2023-10-02,2023-10-08,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,64667,64666.666666666664,3,observed,22.329,88.429,60.4,0.494,Dat do vang tren bazan,4,low
2023-10-09,2023-10-15,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,63060,63060.0,5,observed,21.557,88.429,59.6,0.49,Dat do vang tren bazan,4,low
2023-10-16,2023-10-22,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,63500,63500.0,3,observed,21.414,88.571,53.4,0.484,Dat do vang tren bazan,4,low
2023-10-23,2023-10-29,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,60200,60200.0,1,observed,21.071,89.143,33.2,0.489,Dat do vang tren bazan,4,low
2023-10-30,2023-11-05,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,58000,58000.0,2,observed,21.486,86.714,36.1,0.487,Dat do vang tren bazan,4,low
2023-11-06,2023-11-12,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,57600,57600.0,3,observed,21.643,86.0,37.2,0.478,Dat do vang tren bazan,4,low
2023-11-13,2023-11-19,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,58400,58400.0,6,observed,21.329,82.714,12.7,0.468,Dat do vang tren bazan,4,low
2023-11-20,2023-11-26,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,57600,57600.0,2,observed,20.986,82.0,5.4,0.417,Dat do vang tren bazan,4,low
2023-11-27,2023-12-03,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,58150,58150.0,2,observed,21.7,79.714,7.7,0.391,Dat do vang tren bazan,4,low
2023-12-04,2023-12-10,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,59325,59325.0,4,observed,21.114,81.571,1.6,0.362,Dat do vang tren bazan,4,low
2023-12-11,2023-12-17,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,63780,63780.0,5,observed,20.771,74.571,0.7,0.297,Dat do vang tren bazan,4,low
2023-12-18,2023-12-24,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,68050,68050.0,4,observed,21.086,76.0,10.6,0.316,Dat do vang tren bazan,4,low
2023-12-25,2023-12-31,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,67925,67925.0,4,observed,21.214,77.286,3.7,0.307,Dat do vang tren bazan,4,low
2024-01-01,2024-01-07,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,67500,67500.0,1,observed,20.914,77.143,3.0,0.292,Dat do vang tren bazan,4,low
2024-01-08,2024-01-14,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,69600,69600.0,7,observed,20.4,73.0,0.1,0.278,Dat do vang tren bazan,4,low
2024-01-15,2024-01-21,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,70725,70725.0,4,observed,20.986,74.143,4.9,0.281,Dat do vang tren bazan,4,low
2024-01-22,2024-01-28,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,72800,72800.0,3,observed,20.729,67.286,0.0,0.267,Dat do vang tren bazan,4,low
2024-01-29,2024-02-04,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,77383,77383.33333333333,6,observed,21.614,70.143,0.4,0.249,Dat do vang tren bazan,4,low
2024-02-05,2024-02-11,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,77700,77700.0,1,observed,22.029,73.143,0.6,0.266,Dat do vang tren bazan,4,low
2024-02-12,2024-02-18,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,78150,78150.0,4,observed,22.129,66.714,0.0,0.263,Dat do vang tren bazan,4,low
2024-02-19,2024-02-25,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,80900,80900.0,3,observed,23.214,68.429,0.2,0.273,Dat do vang tren bazan,4,low
2024-02-26,2024-03-03,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,81850,81850.0,2,observed,23.371,64.143,3.9,0.269,Dat do vang tren bazan,4,low
2024-03-04,2024-03-10,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,87500,87500.0,4,observed,23.9,69.286,2.4,0.283,Dat do vang tren bazan,4,low
2024-03-11,2024-03-17,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,90600,90600.0,5,observed,23.957,61.714,0.0,0.255,Dat do vang tren bazan,4,low
2024-03-18,2024-03-24,Lam Dong,Lam Ha,Robusta / ca phe nhan xo noi dia,92950,92950.0,2,observed,23.743,61.571,0.8,0.228,Dat do vang tren bazan,4,low
