period_start,period_end,province,area,coffee_type,avg_price_vnd_per_kg,observed_price_vnd_per_kg,price_observations,price_fill_method,avg_temperature_c,avg_humidity_percent,total_rainfall_mm,avg_soil_moisture_0_7cm,dominant_soil_type,soil_score,soil_data_confidence
2024-08-26,2024-09-01,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,120400,120400.0,3,observed,24.029,88.286,85.4,0.495,Dat do vang / dat bazan cuc bo,3,low
2024-09-02,2024-09-08,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,120200,120200.0,1,observed,24.314,88.857,70.9,0.493,Dat do vang / dat bazan cuc bo,3,low
2024-09-09,2024-09-15,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,120000,120000.0,3,observed,24.129,90.0,98.5,0.497,Dat do vang / dat bazan cuc bo,3,low
2024-09-16,2024-09-22,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,123386,123385.71428571429,7,observed,23.786,91.429,129.7,0.505,Dat do vang / dat bazan cuc bo,3,low
2024-09-23,2024-09-29,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,120233,120233.33333333333,3,observed,23.971,87.714,45.5,0.478,Dat do vang / dat bazan cuc bo,3,low
2024-09-30,2024-10-06,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,119117,119116.66666666667,6,observed,23.671,86.0,21.0,0.459,Dat do vang / dat bazan cuc bo,3,low
2024-10-07,2024-10-13,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,114675,114675.0,4,observed,23.957,82.286,9.7,0.452,Dat do vang / dat bazan cuc bo,3,low
2024-10-14,2024-10-20,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,113700,113700.0,3,observed,23.529,87.571,34.3,0.459,Dat do vang / dat bazan cuc bo,3,low
2024-10-21,2024-10-27,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,110000,110000.0,5,observed,21.886,85.143,77.6,0.456,Dat do vang / dat bazan cuc bo,3,low
2024-10-28,2024-11-03,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,108725,108725.0,4,observed,21.843,87.857,50.6,0.491,Dat do vang / dat bazan cuc bo,3,low
2024-11-04,2024-11-10,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,106150,106150.0,2,observed,22.457,79.286,3.6,0.46,Dat do vang / dat bazan cuc bo,3,low
2024-11-11,2024-11-17,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,111520,111520.0,5,observed,23.2,83.571,72.3,0.46,Dat do vang / dat bazan cuc bo,3,low
2024-11-18,2024-11-24,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,116000,116000.0,2,observed,24.1,74.571,0.6,0.38,Dat do vang / dat bazan cuc bo,3,low
2024-11-25,2024-12-01,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,123950,123950.0,4,observed,22.5,70.714,0.0,0.299,Dat do vang / dat bazan cuc bo,3,low
2024-12-02,2024-12-08,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,119500,119500.0,2,observed,22.914,73.429,0.0,0.247,Dat do vang / dat bazan cuc bo,3,low
2024-12-09,2024-12-15,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,124500,124500.0,1,observed,23.029,74.714,13.5,0.351,Dat do vang / dat bazan cuc bo,3,low
2024-12-16,2024-12-22,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,124000,124000.0,2,observed,20.357,70.0,0.0,0.317,Dat do vang / dat bazan cuc bo,3,low
2024-12-23,2024-12-29,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,121300,121300.0,1,observed,21.886,70.286,1.2,0.279,Dat do vang / dat bazan cuc bo,3,low
2024-12-30,2025-01-05,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,120133,120133.33333333333,3,observed,20.3,71.714,0.0,0.255,Dat do vang / dat bazan cuc bo,3,low
2025-01-06,2025-01-12,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,120600,120600.0,2,observed,19.6,66.857,0.0,0.222,Dat do vang / dat bazan cuc bo,3,low
2025-01-13,2025-01-19,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,117233,117233.33333333333,3,observed,19.929,68.714,0.0,0.229,Dat do vang / dat bazan cuc bo,3,low
2025-01-20,2025-01-26,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,122450,122450.0,2,observed,20.629,68.286,0.0,0.218,Dat do vang / dat bazan cuc bo,3,low
2025-01-27,2025-02-02,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,125900,,0,interpolated_area,20.086,64.0,0.0,0.215,Dat do vang / dat bazan cuc bo,3,low
2025-02-03,2025-02-09,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,129350,129350.0,2,observed,21.0,64.286,0.0,0.22,Dat do vang / dat bazan cuc bo,3,low
2025-02-10,2025-02-16,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,130850,130850.0,2,observed,23.3,66.714,1.5,0.222,Dat do vang / dat bazan cuc bo,3,low
2025-02-17,2025-02-23,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,131650,131650.0,2,observed,23.571,65.143,0.3,0.203,Dat do vang / dat bazan cuc bo,3,low
2025-02-24,2025-03-02,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,131792,,0,interpolated_area,24.586,64.286,2.5,0.224,Dat do vang / dat bazan cuc bo,3,low
2025-03-03,2025-03-09,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,131933,131933.33333333334,3,observed,25.914,63.286,3.6,0.224,Dat do vang / dat bazan cuc bo,3,low
2025-03-10,2025-03-16,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,133417,,0,interpolated_area,26.243,63.857,4.2,0.203,Dat do vang / dat bazan cuc bo,3,low
2025-03-17,2025-03-23,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,134900,134900.0,1,observed,22.457,62.429,0.0,0.225,Dat do vang / dat bazan cuc bo,3,low
2025-03-24,2025-03-30,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,133050,133050.0,2,observed,26.529,60.571,1.0,0.223,Dat do vang / dat bazan cuc bo,3,low
2025-03-31,2025-04-06,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,132100,132100.0,1,observed,25.5,61.714,2.1,0.209,Dat do vang / dat bazan cuc bo,3,low
2025-04-07,2025-04-13,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,132800,,0,interpolated_area,27.071,65.286,11.2,0.194,Dat do vang / dat bazan cuc bo,3,low
2025-04-14,2025-04-20,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,133500,133500.0,1,observed,26.886,69.286,14.3,0.269,Dat do vang / dat bazan cuc bo,3,low
2025-04-21,2025-04-27,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,129250,129250.0,2,observed,26.814,67.857,17.2,0.32,Dat do vang / dat bazan cuc bo,3,low
2025-04-28,2025-05-04,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,130300,130300.0,1,observed,26.714,64.857,7.9,0.258,Dat do vang / dat bazan cuc bo,3,low
2025-05-05,2025-05-11,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,128850,128850.0,2,observed,26.143,80.286,49.5,0.389,Dat do vang / dat bazan cuc bo,3,low
2025-05-12,2025-05-18,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,126567,126566.66666666667,3,observed,25.4,81.714,44.4,0.402,Dat do vang / dat bazan cuc bo,3,low
2025-05-19,2025-05-25,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,125000,125000.0,1,observed,25.729,80.571,35.3,0.373,Dat do vang / dat bazan cuc bo,3,low
2025-05-26,2025-06-01,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,119300,119300.0,1,observed,25.271,81.0,54.2,0.408,Dat do vang / dat bazan cuc bo,3,low
2025-06-02,2025-06-08,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,116600,116600.0,2,observed,24.914,85.0,67.4,0.448,Dat do vang / dat bazan cuc bo,3,low
2025-06-09,2025-06-15,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,113075,113075.0,4,observed,24.029,89.143,149.3,0.494,Dat do vang / dat bazan cuc bo,3,low
2025-06-16,2025-06-22,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,104488,,0,interpolated_area,24.971,85.0,51.4,0.459,Dat do vang / dat bazan cuc bo,3,low
2025-06-23,2025-06-29,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,95900,95900.0,1,observed,24.129,86.571,80.2,0.479,Dat do vang / dat bazan cuc bo,3,low
2025-06-30,2025-07-06,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,94200,94200.0,2,observed,24.171,87.714,123.8,0.494,Dat do vang / dat bazan cuc bo,3,low
2025-07-07,2025-07-13,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,91040,91040.0,5,observed,24.771,85.429,44.6,0.477,Dat do vang / dat bazan cuc bo,3,low
2025-07-14,2025-07-20,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,90767,90766.66666666667,3,observed,24.529,86.857,66.7,0.494,Dat do vang / dat bazan cuc bo,3,low
2025-07-21,2025-07-27,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,93100,93100.0,1,observed,23.614,90.143,93.6,0.505,Dat do vang / dat bazan cuc bo,3,low
2025-07-28,2025-08-03,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,98700,98700.0,1,observed,24.857,86.143,45.5,0.49,Dat do vang / dat bazan cuc bo,3,low
2025-08-04,2025-08-10,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,105425,,0,interpolated_area,24.943,84.286,35.3,0.439,Dat do vang / dat bazan cuc bo,3,low
2025-08-11,2025-08-17,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,112150,112150.0,2,observed,23.943,87.571,73.1,0.479,Dat do vang / dat bazan cuc bo,3,low
2025-08-18,2025-08-24,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,118550,118550.0,2,observed,23.986,86.571,43.5,0.482,Dat do vang / dat bazan cuc bo,3,low
2025-08-25,2025-08-31,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,108050,108050.0,4,observed,23.929,86.571,105.1,0.498,Dat do vang / dat bazan cuc bo,3,low
2025-09-01,2025-09-07,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,114150,114150.0,2,observed,24.043,88.857,88.7,0.49,Dat do vang / dat bazan cuc bo,3,low
2025-09-08,2025-09-14,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,116380,116380.0,5,observed,24.071,85.714,44.0,0.47,Dat do vang / dat bazan cuc bo,3,low
2025-09-15,2025-09-21,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,120100,120100.0,1,observed,23.986,88.286,69.3,0.486,Dat do vang / dat bazan cuc bo,3,low
2025-09-22,2025-09-28,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,118150,,0,interpolated_area,23.414,90.143,129.1,0.505,Dat do vang / dat bazan cuc bo,3,low
2025-09-29,2025-10-05,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,116200,116200.0,1,observed,23.857,83.857,43.5,0.461,Dat do vang / dat bazan cuc bo,3,low
2025-10-06,2025-10-12,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,114350,114350.0,2,observed,23.529,85.714,36.5,0.44,Dat do vang / dat bazan cuc bo,3,low
2025-10-13,2025-10-19,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,113950,113950.0,2,observed,24.157,81.714,24.4,0.452,Dat do vang / dat bazan cuc bo,3,low
2025-10-20,2025-10-26,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,103767,103766.66666666667,3,observed,23.686,83.286,21.2,0.402,Dat do vang / dat bazan cuc bo,3,low
2025-10-27,2025-11-02,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,110058,,0,interpolated_area,23.171,90.286,163.7,0.499,Dat do vang / dat bazan cuc bo,3,low
2025-11-03,2025-11-09,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,116350,116350.0,2,observed,23.629,83.714,49.3,0.483,Dat do vang / dat bazan cuc bo,3,low
2025-11-10,2025-11-16,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,116400,116400.0,3,observed,22.629,81.286,24.2,0.39,Dat do vang / dat bazan cuc bo,3,low
2025-11-17,2025-11-23,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,117350,,0,interpolated_area,22.443,74.286,21.8,0.453,Dat do vang / dat bazan cuc bo,3,low
2025-11-24,2025-11-30,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,118300,118300.0,6,observed,21.4,73.143,1.2,0.378,Dat do vang / dat bazan cuc bo,3,low
2025-12-01,2025-12-07,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,106200,106200.0,6,observed,22.571,76.429,4.9,0.32,Dat do vang / dat bazan cuc bo,3,low
2025-12-08,2025-12-14,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,101012,101012.5,8,observed,22.486,71.0,0.0,0.254,Dat do vang / dat bazan cuc bo,3,low
2025-12-15,2025-12-21,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,88133,88133.33333333333,3,observed,22.886,70.714,1.5,0.227,Dat do vang / dat bazan cuc bo,3,low
2025-12-22,2025-12-28,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,91533,91533.33333333333,6,observed,22.471,68.429,0.0,0.214,Dat do vang / dat bazan cuc bo,3,low
2025-12-29,2025-12-31,Kon Tum,Kon Tum,Robusta / ca phe nhan xo noi dia,97050,97050.0,2,observed,20.933,69.0,0.0,0.204,Dat do vang / dat bazan cuc bo,3,low
